Country,Year,GDPLog,UrbPer1,GDPLog1
"Korea, Dem. Rep.",1985,0.019678426,-0.004549996,0.019678426
"Korea, Dem. Rep.",1986,0.02046427,0.016416286,0.02046427
"Korea, Dem. Rep.",1987,0.020967332,0.005714897,0.020967332
"Korea, Dem. Rep.",1988,0.009263629,-0.013463383,0.009263629
"Korea, Dem. Rep.",1989,0.008945908,0.008986555,0.008945908
"Korea, Dem. Rep.",1990,0.008481699,-0.014679597,0.008481699
"Korea, Dem. Rep.",1991,0.007871894,-0.015674871,0.007871894
"Korea, Dem. Rep.",1992,0.007561728,-0.017071602,0.007561728
"Korea, Dem. Rep.",1993,0.007733704,-0.025726031,0.007733704
"Korea, Dem. Rep.",1994,-0.001935067,-0.04327439,-0.001935067
"Korea, Dem. Rep.",1995,-0.011123606,-0.092078656,-0.011123606
"Korea, Dem. Rep.",1996,-0.009500599,0.142020093,-0.009500599
"Korea, Dem. Rep.",1997,-0.008104831,-0.005865495,-0.008104831
"Korea, Dem. Rep.",1998,-0.007110636,-0.002224906,-0.007110636
"Korea, Dem. Rep.",1999,-0.006703663,-0.001338726,-0.006703663
"Korea, Dem. Rep.",2000,-0.006700551,0.00364066,-0.006700551
"Korea, Dem. Rep.",2001,-0.006835491,0.004924413,-0.006835491
"Korea, Dem. Rep.",2002,-0.006815005,-0.002799426,-0.006815005
"Korea, Dem. Rep.",2003,-0.00659034,0.001038467,-0.00659034
"Korea, Dem. Rep.",2004,-0.006052277,0.000689526,-0.006052277
"Korea, Dem. Rep.",2005,-0.005321634,0.023860611,-0.005321634
"Korea, Dem. Rep.",2006,-0.004542109,0.007641105,-0.004542109
"Korea, Dem. Rep.",2007,-0.003899862,0.005897365,-0.003899862
"Korea, Dem. Rep.",2008,-0.003445166,-0.012578296,-0.003445166
"Korea, Dem. Rep.",2009,-0.003260207,-0.017105876,-0.003260207
"Korea, Dem. Rep.",2010,-0.003260659,0.022896852,-0.003260659
"Korea, Dem. Rep.",2011,-0.003318565,0.017732428,-0.003318565
"Korea, Dem. Rep.",2012,-0.003335914,0.0013114,-0.003335914
"Korea, Dem. Rep.",2013,-0.00332358,-0.005292331,-0.00332358
"Korea, Rep.",1971,0.037886257,0.014261289,0.037886257
"Korea, Rep.",1972,0.033156145,0.011490691,0.033156145
"Korea, Rep.",1973,0.03449125,0.038570021,0.03449125
"Korea, Rep.",1974,0.035546608,0.052773835,0.035546608
"Korea, Rep.",1975,0.036312407,0.014349531,0.036312407
"Korea, Rep.",1976,0.029337274,0.04658656,0.029337274
"Korea, Rep.",1977,0.026878139,0.034564833,0.026878139
"Korea, Rep.",1978,0.02740531,0.040470221,0.02740531
"Korea, Rep.",1979,0.027487931,0.032298821,0.027487931
"Korea, Rep.",1980,0.027179994,-0.00572231,0.027179994
"Korea, Rep.",1981,0.017094096,0.013536746,0.017094096
"Korea, Rep.",1982,0.013669696,0.006871652,0.013669696
"Korea, Rep.",1983,0.014530099,0.011387184,0.014530099
"Korea, Rep.",1984,0.017151936,0.01082373,0.017151936
"Korea, Rep.",1985,0.019753706,0.002828058,0.019753706
"Korea, Rep.",1986,0.020067962,0.016583852,0.020067962
"Korea, Rep.",1987,0.020444762,0.027428208,0.020444762
"Korea, Rep.",1988,0.020715796,0.034250585,0.020715796
"Korea, Rep.",1989,0.020700378,0.023096987,0.020700378
"Korea, Rep.",1990,0.02095764,0.014421349,0.02095764
"Korea, Rep.",1991,0.002170865,0.016524622,0.002170865
"Korea, Rep.",1992,-0.007717899,0.006816173,-0.007717899
"Korea, Rep.",1993,-0.007289075,0.009820827,-0.007289075
"Korea, Rep.",1994,-0.006981421,0.016524778,-0.006981421
"Korea, Rep.",1995,-0.006770558,0.020735153,-0.006770558
"Korea, Rep.",1996,-0.00653906,0.007358893,-0.00653906
"Korea, Rep.",1997,-0.006460005,-0.008416252,-0.006460005
"Korea, Rep.",1998,-0.00410512,-0.042849548,-0.00410512
"Korea, Rep.",1999,-0.003787246,0.02776183,-0.003787246
"Korea, Rep.",2000,-0.004819996,0.014988749,-0.004819996
"Korea, Rep.",2001,-0.005644725,-0.006048209,-0.005644725
"Korea, Rep.",2002,-0.004776388,0.013780206,-0.004776388
"Korea, Rep.",2003,-0.004128634,0.011257495,-0.004128634
"Korea, Rep.",2004,-0.002879137,0.011719274,-0.002879137
"Korea, Rep.",2005,-0.001138786,0.016045072,-0.001138786
"Korea, Rep.",2006,-0.00416028,0.011532822,-0.00416028
"Korea, Rep.",2007,-0.004079253,0.009834943,-0.004079253
"Korea, Rep.",2008,-0.006577932,-0.011887141,-0.006577932
"Korea, Rep.",2009,-0.004121582,-0.011218387,-0.004121582
"Korea, Rep.",2010,-0.00396787,0.019062288,-0.00396787
"Korea, Rep.",2011,-0.006733434,0.008811789,-0.006733434
"Korea, Rep.",2012,-0.003786324,0.001112442,-0.003786324
"Korea, Rep.",2013,-0.003542569,0.005868743,-0.003542569
Lebanon,1971,0.058038432,0.01370404,0.058038432
Lebanon,1972,0.077829971,0.028432382,0.077829971
Lebanon,1973,0.078044647,0.03404927,0.078044647
Lebanon,1974,0.082567979,0.031412563,0.082567979
Lebanon,1975,0.089339797,-0.0114753,0.089339797
Lebanon,1976,0.007047514,-0.11240067,0.007047514
Lebanon,1977,0.012802392,0.094758305,0.012802392
Lebanon,1978,0.016415177,0.01508523,0.016415177
Lebanon,1979,0.016787749,0.019802465,0.016787749
Lebanon,1980,0.014850039,0.022603004,0.014850039
Lebanon,1981,0.011804517,-0.006445633,0.011804517
Lebanon,1982,0.00951038,-0.051312626,0.00951038
Lebanon,1983,-0.025260034,0.007061707,-0.025260034
Lebanon,1984,-0.024109032,-0.049601103,-0.024109032
Lebanon,1985,-0.021628908,-0.022263287,-0.021628908
Lebanon,1986,-0.018474554,0.031239181,-0.018474554
Lebanon,1987,-0.016342333,-0.03620964,-0.016342333
Lebanon,1988,-0.016923927,0.069969885,-0.016923927
Lebanon,1989,-0.074464233,-0.028100218,-0.074464233
Lebanon,1990,-0.080844322,0.003453393,-0.080844322
Lebanon,1991,-0.088234266,0.053219713,-0.088234266
Lebanon,1992,-0.011089472,0.034013104,-0.011089472
Lebanon,1993,-0.013802902,0.038668648,-0.013802902
Lebanon,1994,-0.011324504,0.018200037,-0.011324504
Lebanon,1995,-0.005815151,0.023195589,-0.005815151
Lebanon,1996,0.001436371,0.019119267,0.001436371
Lebanon,1997,0.006679678,0.015203596,0.006679678
Lebanon,1998,0.036543638,0.008705476,0.036543638
Lebanon,1999,0.031366951,-0.000906762,0.031366951
Lebanon,2000,0.020146154,-0.005157548,0.020146154
Lebanon,2001,0.007387523,-0.00165919,0.007387523
Lebanon,2002,0.030971384,0.005418046,0.030971384
Lebanon,2003,-0.028806533,0.000949516,-0.028806533
Lebanon,2004,-0.023816644,0.004354092,-0.023816644
Lebanon,2005,-0.014704147,-0.002073346,-0.014704147
Lebanon,2006,-0.000426526,0.000303811,-0.000426526
Lebanon,2007,0.008066052,0.012329357,0.008066052
Lebanon,2008,0.011580992,0.017262336,0.011580992
Lebanon,2009,0.008236295,0.020262067,0.008236295
Lebanon,2010,0.000699862,0.00639526,0.000699862
Lebanon,2011,0.013157138,0.001223411,0.013157138
Lebanon,2012,0.013156915,0.006446242,0.013156915
Lebanon,2013,0.013157217,0.003431108,0.013157217
Libya,1971,0.068058656,0.021782572,0.068058656
Libya,1972,0.067969468,0.01818581,0.067969468
Libya,1973,0.067588028,0.034896385,0.067588028
Libya,1974,-0.006854835,0.064016006,-0.006854835
Libya,1975,-0.013074958,-0.007681929,-0.013074958
Libya,1976,-0.01251764,0.025823259,-0.01251764
Libya,1977,-0.012083427,0.013869798,-0.012083427
Libya,1978,-0.012053304,-0.005787155,-0.012053304
Libya,1979,-0.012679025,0.031805217,-0.012679025
Libya,1980,-0.013484532,0.028189304,-0.013484532
Libya,1981,-0.01450211,-0.018439098,-0.01450211
Libya,1982,-0.014771557,-0.006393731,-0.014771557
Libya,1983,-0.013751339,-0.007917252,-0.013751339
Libya,1984,-0.011147796,-0.014463398,-0.011147796
Libya,1985,-0.00775755,-0.000199651,-0.00775755
Libya,1986,-0.004076524,-0.02633262,-0.004076524
Libya,1987,-0.000998231,-0.011300902,-0.000998231
Libya,1988,0.001312882,0.011102405,0.001312882
Libya,1989,0.00245167,0.003773815,0.00245167
Libya,1990,0.00297811,0.013145056,0.00297811
Libya,1991,0.003291257,0.008808798,0.003291257
Libya,1992,0.003853728,0.003893675,0.003853728
Libya,1993,0.004478682,-0.013541166,0.004478682
Libya,1994,0.005494123,-0.010141841,0.005494123
Libya,1995,0.006630789,-0.011804625,0.006630789
Libya,1996,-0.009004946,0.009409414,-0.009004946
Libya,1997,-0.010825649,0.004721867,-0.010825649
Libya,1998,-0.010093364,-0.013805756,-0.010093364
Libya,1999,-0.009576475,0.011661505,-0.009576475
Libya,2000,-0.009212484,0.01341233,-0.009212484
Libya,2001,-0.008832808,-0.015430437,-0.008832808
Libya,2002,-0.008434984,-0.052018636,-0.008434984
Libya,2003,-0.008296266,0.019807186,-0.008296266
Libya,2004,-0.008448127,0.026256438,-0.008448127
Libya,2005,-0.008777619,0.033943749,-0.008777619
Libya,2006,-0.009323663,0.019523909,-0.009323663
Libya,2007,-0.009682869,0.012251244,-0.009682869
Libya,2008,-0.009252993,0.043398853,-0.009252993
Libya,2009,-0.007804232,-0.03510741,-0.007804232
Libya,2010,-0.005744623,0.015958408,-0.005744623
Libya,2011,-0.003359273,-0.073723867,-0.003359273
Libya,2012,-0.00143659,0.096614921,-0.00143659
Libya,2013,-0.000642364,-0.026704436,-0.000642364
Madagascar,1971,0.012963515,0.010272104,0.012963515
Madagascar,1972,0.018010885,0.021255676,0.018010885
Madagascar,1973,0.01752264,0.035505039,0.01752264
Madagascar,1974,0.01729402,0.018307436,0.01729402
Madagascar,1975,0.017364931,0.027224407,0.017364931
Madagascar,1976,0.020288798,-0.013552088,0.020288798
Madagascar,1977,0.019970258,0.00899118,0.019970258
Madagascar,1978,0.020225667,0.017308123,0.020225667
Madagascar,1979,0.020857779,0.041665419,0.020857779
Madagascar,1980,0.02179332,0.021882671,0.02179332
Madagascar,1981,0.022594425,-0.02431494,0.022594425
Madagascar,1982,0.023351438,-0.007847887,0.023351438
Madagascar,1983,0.023546243,-0.005208682,0.023546243
Madagascar,1984,0.023194767,0.001622016,0.023194767
Madagascar,1985,0.022227388,-0.009670659,0.022227388
Madagascar,1986,0.021385782,0.01823097,0.021385782
Madagascar,1987,0.020629325,-0.046474147,0.020629325
Madagascar,1988,0.020094809,-0.014294441,0.020094809
Madagascar,1989,0.019576066,-0.001334576,0.019576066
Madagascar,1990,0.019419021,0.033193097,0.019419021
Madagascar,1991,0.019255249,-0.030721957,0.019255249
Madagascar,1992,0.01912546,0.015461924,0.01912546
Madagascar,1993,0.018737706,0.015884645,0.018737706
Madagascar,1994,0.001161845,-0.027760678,0.001161845
Madagascar,1995,-0.000763168,0.005238169,-0.000763168
Madagascar,1996,-0.001029006,0.037192402,-0.001029006
Madagascar,1997,-0.001303391,-0.026665974,-0.001303391
Madagascar,1998,-0.001263999,0.003861521,-0.001263999
Madagascar,1999,-0.001050396,-0.006512112,-0.001050396
Madagascar,2000,-0.00064883,0.001832223,-0.00064883
Madagascar,2001,-0.000346771,0.02264301,-0.000346771
Madagascar,2002,-0.003786948,-0.010653471,-0.003786948
Madagascar,2003,-0.00341563,0.033935037,-0.00341563
Madagascar,2004,-0.003006197,-0.044484381,-0.003006197
Madagascar,2005,-0.002717407,0.020805261,-0.002717407
Madagascar,2006,0.022996388,0.010949752,0.022996388
Madagascar,2007,0.023482125,0.045367741,0.023482125
Madagascar,2008,0.02380736,0.037062817,0.02380736
Madagascar,2009,0.023801136,-0.020059768,0.023801136
Madagascar,2010,0.023938052,-0.001042583,0.023938052
Madagascar,2011,0.023988421,0.01629237,0.023988421
Madagascar,2012,0.024128661,-0.00380834,0.024128661
Madagascar,2013,0.024195107,0.005675924,0.024195107
Malaysia,1971,0.050324966,0.030829277,0.050324966
Malaysia,1972,0.053943731,0.024585037,0.053943731
Malaysia,1973,0.054000147,0.063921418,0.054000147
Malaysia,1974,0.054518301,0.029061541,0.054518301
Malaysia,1975,0.054956229,-0.006110344,0.054956229
Malaysia,1976,0.055466829,0.02179487,0.055466829
Malaysia,1977,0.055451,0.021922568,0.055451
Malaysia,1978,0.055471742,0.02799731,0.055471742
Malaysia,1979,0.055019101,0.032842576,0.055019101
Malaysia,1980,0.054433055,0.016065277,0.054433055
Malaysia,1981,0.053539659,-0.000512639,0.053539659
Malaysia,1982,0.053037548,0.005854035,0.053037548
Malaysia,1983,0.05229166,0.011973426,0.05229166
Malaysia,1984,0.051517913,0.01200291,0.051517913
Malaysia,1985,0.050393257,-0.014395346,0.050393257
Malaysia,1986,0.049576314,-0.019085979,0.049576314
Malaysia,1987,0.048882598,0.013466239,0.048882598
Malaysia,1988,0.048841795,0.008395848,0.048841795
Malaysia,1989,0.049116059,0.010940798,0.049116059
Malaysia,1990,0.050138693,0.012485835,0.050138693
Malaysia,1991,0.051234509,0.01052317,0.051234509
Malaysia,1992,0.043839552,0.020050879,0.043839552
Malaysia,1993,0.043125094,0.012022047,0.043125094
Malaysia,1994,0.04342845,0.010006518,0.04342845
Malaysia,1995,0.043391463,0.0181961,0.043391463
Malaysia,1996,0.043375477,0.01201534,0.043375477
Malaysia,1997,0.043287437,-0.003761342,0.043287437
Malaysia,1998,0.043889243,-0.041438983,0.043889243
Malaysia,1999,0.044895217,0.008374857,0.044895217
Malaysia,2000,0.046303741,0.013296879,0.046303741
Malaysia,2001,0.012052037,-0.003853021,0.012052037
Malaysia,2002,0.012865758,0.007602667,0.012865758
Malaysia,2003,0.013726484,0.008293769,0.013726484
Malaysia,2004,0.014241489,0.012460559,0.014241489
Malaysia,2005,0.014349655,0.009593271,0.014349655
Malaysia,2006,0.014540906,0.012380105,0.014540906
Malaysia,2007,0.014766285,0.017797475,0.014766285
Malaysia,2008,0.015079888,0.01778549,0.015079888
Malaysia,2009,0.015332695,-0.01656372,0.015332695
Malaysia,2010,0.015780722,0.020768365,0.015780722
Malaysia,2011,0.016164162,0.015210342,0.016164162
Malaysia,2012,0.016526656,0.003935783,0.016526656
Malaysia,2013,0.016935825,0.000950906,0.016935825
Mali,1971,0.087471087,0.041546061,0.087471087
Mali,1972,0.086659285,0.026258885,0.086659285
Mali,1973,0.085703602,0.031031337,0.085703602
Mali,1974,0.085586226,-0.01842367,0.085586226
Mali,1975,0.085579124,0.089451165,0.085579124
Mali,1976,0.085917808,0.032897631,0.085917808
Mali,1977,0.053898729,0.028212888,0.053898729
Mali,1978,0.027396946,0.026566232,0.027396946
Mali,1979,0.026727863,0.042940386,0.026727863
Mali,1980,0.025893033,0.025642429,0.025893033
Mali,1981,0.024589658,-0.018456179,0.024589658
Mali,1982,0.02375236,-0.028277379,0.02375236
Mali,1983,0.023799195,-0.02887744,0.023799195
Mali,1984,0.025111992,-0.007203489,0.025111992
Mali,1985,0.02692513,0.014203168,0.02692513
Mali,1986,0.029241333,0.071883354,0.029241333
Mali,1987,0.03017988,0.028612954,0.03017988
Mali,1988,0.027110629,0.00374835,0.027110629
Mali,1989,0.025309927,-0.002106025,0.025309927
Mali,1990,0.022434489,0.031110185,0.022434489
Mali,1991,0.019129897,-0.007718778,0.019129897
Mali,1992,0.016443201,0.018351211,0.016443201
Mali,1993,0.014453818,-0.000851893,0.014453818
Mali,1994,0.013804788,-0.076463149,0.013804788
Mali,1995,0.01387034,0.057782716,0.01387034
Mali,1996,0.014158442,0.006087101,0.014158442
Mali,1997,0.013967881,-0.009831459,0.013967881
Mali,1998,0.016459903,0.009453692,0.016459903
Mali,1999,0.026090945,-0.003624763,0.026090945
Mali,2000,0.02505488,-0.022746539,0.02505488
Mali,2001,0.023850884,0.017788759,0.023850884
Mali,2002,0.023097341,0.004494859,0.023097341
Mali,2003,0.022413846,0.044006257,0.022413846
Mali,2004,0.021985203,0.022712765,0.021985203
Mali,2005,0.021495175,0.010724167,0.021495175
Mali,2006,0.02121688,0.012734489,0.02121688
Mali,2007,0.020942397,0.019736392,0.020942397
Mali,2008,0.021046924,0.026737658,0.021046924
Mali,2009,0.021279387,-0.000909751,0.021279387
Mali,2010,0.021850771,0.002537205,0.021850771
Mali,2011,0.022510599,0.014479114,0.022510599
Mali,2012,0.023007056,-0.008945638,0.023007056
Mali,2013,0.023140248,0.00410319,0.023140248
Mexico,1971,0.010403243,0.00992442,0.010403243
Mexico,1972,0.010706934,0.016310914,0.010706934
Mexico,1973,0.011085603,0.024754046,0.011085603
Mexico,1974,0.011931193,0.033072344,0.011931193
Mexico,1975,0.012939916,0.023505881,0.012939916
Mexico,1976,0.013978734,-0.002480419,0.013978734
Mexico,1977,0.01486246,-0.014607044,0.01486246
Mexico,1978,0.016206656,0.027086339,0.016206656
Mexico,1979,0.017817848,0.032446642,0.017817848
Mexico,1980,0.018470637,0.038771306,0.018470637
Mexico,1981,0.005463236,0.028087031,0.005463236
Mexico,1982,0.007078736,-0.046171603,0.007078736
Mexico,1983,0.008203547,-0.021913625,0.008203547
Mexico,1984,0.00879082,0.018752734,0.00879082
Mexico,1985,0.008852855,0.003767523,0.008852855
Mexico,1986,0.008989299,-0.047085022,0.008989299
Mexico,1987,0.009168704,0.007986402,0.009168704
Mexico,1988,0.009299569,0.023930435,0.009299569
Mexico,1989,0.009237575,0.022593501,0.009237575
Mexico,1990,0.006793673,0.017950002,0.006793673
Mexico,1991,0.000783553,0.0195395,0.000783553
Mexico,1992,0.000693527,0.014979634,0.000693527
Mexico,1993,0.000825845,0.009793606,0.000825845
Mexico,1994,0.001438368,0.002622624,0.001438368
Mexico,1995,0.002299726,-0.047539211,0.002299726
Mexico,1996,0.003212181,0.016114058,0.003212181
Mexico,1997,0.003993946,0.020548595,0.003993946
Mexico,1998,0.004982462,0.003787732,0.004982462
Mexico,1999,0.006057258,0.013758643,0.006057258
Mexico,2000,0.004055165,0.020344987,0.004055165
Mexico,2001,-4.77492E-05,0.006215145,-4.77492E-05
Mexico,2002,0.000974863,0.003307523,0.000974863
Mexico,2003,0.001653662,-0.003137832,0.001653662
Mexico,2004,0.001930348,0.007308217,0.001930348
Mexico,2005,0.001848884,0.011721335,0.001848884
Mexico,2006,0.001745264,0.01087533,0.001745264
Mexico,2007,0.001685969,0.007177821,0.001685969
Mexico,2008,0.001679565,0.004564873,0.001679565
Mexico,2009,0.001692556,-0.024194076,0.001692556
Mexico,2010,0.001830167,0.016653989,0.001830167
Mexico,2011,0.001928448,0.010479396,0.001928448
Mexico,2012,0.002024606,5.92229E-05,0.002024606
Mexico,2013,0.002224898,0.005319662,0.002224898
Mongolia,1971,0.006447641,0.013399893,0.006447641
Mongolia,1972,0.00631111,0.009672687,0.00631111
Mongolia,1973,0.00633637,0.021625573,0.00633637
Mongolia,1974,0.006901209,0.019137567,0.006901209
Mongolia,1975,0.007653046,0.023559447,0.007653046
Mongolia,1976,0.008490938,0.011986526,0.008490938
Mongolia,1977,0.009045812,0.019966498,0.009045812
Mongolia,1978,0.009586434,0.020604269,0.009586434
Mongolia,1979,0.007180538,0.016821378,0.007180538
Mongolia,1980,0.004497784,0.021385298,0.004497784
Mongolia,1981,0.004772876,0.024561134,0.004772876
Mongolia,1982,0.005237073,0.019137063,0.005237073
Mongolia,1983,0.005174169,0.011391189,0.005174169
Mongolia,1984,0.004560926,0.010719752,0.004560926
Mongolia,1985,0.00360454,0.009575064,0.00360454
Mongolia,1986,0.002504289,0.012993114,0.002504289
Mongolia,1987,0.001978011,0.004927265,0.001978011
Mongolia,1988,0.003126189,0.008835394,0.003126189
Mongolia,1989,0.005438775,0.008449314,0.005438775
Mongolia,1990,0.009050763,-0.00139241,0.009050763
Mongolia,1991,0.013707722,-0.012180943,0.013707722
Mongolia,1992,0.01768355,-0.013740237,0.01768355
Mongolia,1993,0.020383326,-0.002468319,0.020383326
Mongolia,1994,0.021578372,0.005695835,0.021578372
Mongolia,1995,0.021525736,0.011611361,0.021525736
Mongolia,1996,0.021188423,-0.0073645,0.021188423
Mongolia,1997,0.020914024,-0.018751123,0.020914024
Mongolia,1998,0.020690311,-0.014188176,0.020690311
Mongolia,1999,0.020468533,-0.012834174,0.020468533
Mongolia,2000,0.02211691,0.005736616,0.02211691
Mongolia,2001,0.030887421,0.01621646,0.030887421
Mongolia,2002,0.030454059,0.013874807,0.030454059
Mongolia,2003,0.029798853,0.01933069,0.029798853
Mongolia,2004,0.029018374,0.032600452,0.029018374
Mongolia,2005,0.027973045,0.03358674,0.027973045
Mongolia,2006,0.027076996,0.041886238,0.027076996
Mongolia,2007,0.026225558,0.028027308,0.026225558
Mongolia,2008,0.025620237,0.036373241,0.025620237
Mongolia,2009,0.025096145,-0.028593392,0.025096145
Mongolia,2010,0.024948953,0.038543252,0.024948953
Mongolia,2011,0.024822023,0.042737575,0.024822023
Mongolia,2012,0.024759447,0.018435913,0.024759447
Mongolia,2013,0.024881262,0.011491063,0.024881262
Morocco,1971,0.024347085,0.008180677,0.024347085
Morocco,1972,0.014058624,0.028576208,0.014058624
Morocco,1973,0.013766994,0.031584939,0.013766994
Morocco,1974,0.013719561,0.030932304,0.013719561
Morocco,1975,0.013272637,0.021956829,0.013272637
Morocco,1976,0.01284647,0.006775053,0.01284647
Morocco,1977,0.012377986,0.018798591,0.012377986
Morocco,1978,0.012029279,0.024285534,0.012029279
Morocco,1979,0.011636316,0.024176197,0.011636316
Morocco,1980,0.011342475,0.021181923,0.011342475
Morocco,1981,0.010910358,-0.033324089,0.010910358
Morocco,1982,0.010752374,-0.002165356,0.010752374
Morocco,1983,0.004336149,-0.018601735,0.004336149
Morocco,1984,0.003480781,-0.017092792,0.003480781
Morocco,1985,0.004165526,-0.002067477,0.004165526
Morocco,1986,0.005043972,0.039128135,0.005043972
Morocco,1987,0.005855288,0.011512398,0.005855288
Morocco,1988,0.006708423,0.021400701,0.006708423
Morocco,1989,0.007420464,0.002090312,0.007420464
Morocco,1990,0.008224406,0.014872945,0.008224406
Morocco,1991,0.009025229,0.008047502,0.009025229
Morocco,1992,0.00988248,0.000619143,0.00988248
Morocco,1993,0.010569754,-0.010723322,0.010569754
Morocco,1994,0.011294423,0.015368652,0.011294423
Morocco,1995,0.001644329,0.00946239,0.001644329
Morocco,1996,6.81383E-05,0.01247065,6.81383E-05
Morocco,1997,0.000583685,-0.014562459,0.000583685
Morocco,1998,0.001321549,0.007732912,0.001321549
Morocco,1999,0.002251161,-0.002753768,0.002251161
Morocco,2000,0.00331194,-0.01138358,0.00331194
Morocco,2001,0.004283417,0.00112151,0.004283417
Morocco,2002,0.005146342,0.008228243,0.005146342
Morocco,2003,0.005762957,0.027645155,0.005762957
Morocco,2004,0.006109654,0.016775144,0.006109654
Morocco,2005,0.005149467,0.004666562,0.005149467
Morocco,2006,0.005097128,0.011714845,0.005097128
Morocco,2007,0.005171378,0.016588803,0.005171378
Morocco,2008,0.004820823,0.020175294,0.004820823
Morocco,2009,0.003869636,0.001536174,0.003869636
Morocco,2010,0.002660031,-0.001646634,0.002660031
Morocco,2011,0.00126388,0.009523491,0.00126388
Morocco,2012,0.000151441,-0.00599826,0.000151441
Morocco,2013,-0.000379322,0.008086414,-0.000379322
Mozambique,1971,0.031627356,0.014348266,0.031627356
Mozambique,1972,0.015717284,0.015074899,0.015717284
Mozambique,1973,0.015088964,0.023032913,0.015088964
Mozambique,1974,0.01395567,0.003335121,0.01395567
Mozambique,1975,0.012465486,0.001497413,0.012465486
Mozambique,1976,0.011115876,-0.019165262,0.011115876
Mozambique,1977,0.010174808,-0.00250955,0.010174808
Mozambique,1978,0.010165631,0.002658232,0.010165631
Mozambique,1979,0.011047139,0.003786645,0.011047139
Mozambique,1980,0.012698576,-0.006620425,0.012698576
Mozambique,1981,0.010491319,-0.009970542,0.010491319
Mozambique,1982,0.011295786,0.004234156,0.011295786
Mozambique,1983,0.013950747,-0.015285538,0.013950747
Mozambique,1984,0.01864403,0.018272455,0.01864403
Mozambique,1985,0.024168386,-0.011640091,0.024168386
Mozambique,1986,0.030903405,0.00530048,0.030903405
Mozambique,1987,0.036184129,-0.087938274,0.036184129
Mozambique,1988,0.03696287,-0.028509959,0.03696287
Mozambique,1989,0.031345736,0.013752234,0.031345736
Mozambique,1990,0.021706096,0.014713012,0.021706096
Mozambique,1991,0.010671869,-0.018164153,0.010671869
Mozambique,1992,0.002019844,-0.069719373,0.002019844
Mozambique,1993,-0.002837694,0.002248956,-0.002837694
Mozambique,1994,-0.002595247,-0.001404302,-0.002595247
Mozambique,1995,0.000725943,-0.001483048,0.000725943
Mozambique,1996,0.004682298,0.056933796,0.004682298
Mozambique,1997,0.007270348,0.026754073,0.007270348
Mozambique,1998,-0.013203547,0.020074275,-0.013203547
Mozambique,1999,-0.015231418,0.010839238,-0.015231418
Mozambique,2000,-0.016221206,-0.016190403,-0.016221206
Mozambique,2001,-0.017283821,-0.014133841,-0.017283821
Mozambique,2002,-0.017770813,0.010397921,-0.017770813
Mozambique,2003,-0.017977758,0.014600398,-0.017977758
Mozambique,2004,-0.017770025,0.029785333,-0.017770025
Mozambique,2005,-0.01733343,0.015612577,-0.01733343
Mozambique,2006,-0.01683882,0.007726145,-0.01683882
Mozambique,2007,-0.016451924,0.015438149,-0.016451924
Mozambique,2008,-0.016060314,0.025803994,-0.016060314
Mozambique,2009,-0.015707473,-0.008653279,-0.015707473
Mozambique,2010,-0.015378487,-0.012948087,-0.015378487
Mozambique,2011,-0.01506367,0.039557689,-0.01506367
Mozambique,2012,-0.01475908,0.015312697,-0.01475908
Mozambique,2013,-0.01447545,0.003047975,-0.01447545
Nepal,1971,0.001174818,-0.000428094,0.001174818
Nepal,1972,0.023697966,0.028271716,0.023697966
Nepal,1973,0.023385748,-0.020431883,0.023385748
Nepal,1974,0.023288124,0.048665276,0.023288124
Nepal,1975,0.023140456,0.017214481,0.023140456
Nepal,1976,0.023084683,-0.020904864,0.023084683
Nepal,1977,0.022845983,-0.006047805,0.022845983
Nepal,1978,0.022760473,0.03022241,0.022760473
Nepal,1979,0.022544848,0.021729179,0.022544848
Nepal,1980,0.022377189,0.00550259,0.022377189
Nepal,1981,0.022301524,0.021135495,0.022301524
Nepal,1982,0.035767692,0.006501812,0.035767692
Nepal,1983,0.03567751,-0.006105593,0.03567751
Nepal,1984,0.035871311,0.001461586,0.035871311
Nepal,1985,0.035922381,0.008205041,0.035922381
Nepal,1986,0.036326671,0.001015542,0.036326671
Nepal,1987,0.036525215,0.016802717,0.036525215
Nepal,1988,0.036432577,0.018760395,0.036432577
Nepal,1989,0.035609023,-0.005442011,0.035609023
Nepal,1990,0.034764048,0.00865553,0.034764048
Nepal,1991,0.033583734,-0.020785835,0.033583734
Nepal,1992,0.021703683,0.010367311,0.021703683
Nepal,1993,0.021217701,-0.003383448,0.021217701
Nepal,1994,0.021278472,0.020538858,0.021278472
Nepal,1995,0.021558204,0.003776657,0.021558204
Nepal,1996,0.021974393,0.00248464,0.021974393
Nepal,1997,0.022295403,0.013249689,0.022295403
Nepal,1998,0.023161726,-0.015111569,0.023161726
Nepal,1999,0.024345407,0.013274071,0.024345407
Nepal,2000,0.025854926,0.007568527,0.025854926
Nepal,2001,0.026566411,0.001364494,0.026566411
Nepal,2002,0.021988326,-0.003130313,0.021988326
Nepal,2003,0.023384945,0.013468747,0.023384945
Nepal,2004,0.024825554,0.018566656,0.024825554
Nepal,2005,0.026034676,0.019488503,0.026034676
Nepal,2006,0.027438826,0.012337488,0.027438826
Nepal,2007,0.028652004,0.031699688,0.028652004
Nepal,2008,0.029511455,0.008815969,0.029511455
Nepal,2009,0.029680196,0.012295586,0.029680196
